,AMENDMENT_DATE,AMENDMENT_DESCRIPTION,AMENDMENT_RESOLUTION,CRE_DATE,DENSITY_HIGH,DENSITY_LOW,DENSITY_UNITS,FOLDER,LAND_USE,MOD_DATE,PLAN_AREA,PLAN_STATUS,PLAN_TYPE,PLAN_YEAR
151,,,,20120425,,,,,Commercial,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
152,,,,20120425,,,,,Commercial,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
153,,,,20120425,,,,,Fish Class 15m & 30m Buffer Class B,20160927,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
154,,,,20120425,15,10,,,High Density Cluster (Green Space Transfer),,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
155,,,,20120425,,,,,Fish Class 15m & 30m Buffer Class B,20160927,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
156,,,,20120425,,,,,Landscape Buffer,,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
157,,,,20120425,,,,,Fish Class 15m & 30m Buffer Class B,20160927,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
158,,,,20120425,30,15,,,Medium High Density,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
159,,,,20120425,45,25,,,High Density Residential,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
160,,,,20120425,,,,,Trail,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
161,,,,20120425,,,,,Trail,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
162,,,,20120425,15,10,,,High Density Cluster (Green Space Transfer),20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
163,,,,20120425,15,10,,,Medium Density,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
164,,,,20120425,,,,,Industrial Business Park,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
165,,,,20120425,,,,,Landscape Buffer,,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
166,,,,20120425,,,,,Light Industrial,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
167,,,,20120425,,,,,Pond Buffer,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
168,,,,20120425,,,,,Neighbourhood Commercial,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
169,,,,20120425,,,,,Neighbourhood Commercial,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
170,,,,20120425,15,10,,,High Density Cluster,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
171,,,,20120425,30,15,,,Medium High Density,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
172,,,,20120425,30,15,,,Medium High Density,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
173,,,,20120425,15,10,,,High Density Cluster,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
174,,,,20120425,15,10,,,High Density Cluster,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
175,,,,20120425,,,,,Industrial Business Park,20120425,Anniedale-Tynehead,Approved,Neighbourhood Concept Plan,2012
