,AMENDMENT_DATE,AMENDMENT_DESCRIPTION,AMENDMENT_RESOLUTION,CRE_DATE,DENSITY_HIGH,DENSITY_LOW,DENSITY_UNITS,FOLDER,LAND_USE,MOD_DATE,PLAN_AREA,PLAN_STATUS,PLAN_TYPE,PLAN_YEAR
136,20150713,,,20150716,15,10,UPA,7912-0323,Small Lot Single Family w/wo Coach House (10-15 upa),20160205,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
137,20160725,Amend Lane,,20120124,15,10,UPA,7916-0020-00,Small Lot Single Family w/wo Coach House (10-15 upa),20161025,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
138,20140310,,,20120124,30,15,UPA,79012-0244-00,Townhouse (15-30 upa),20160331,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
139,20160725,Amend Lane and Local Road,,20160803,15,10,UPA,7916-0020-00,Small Lot Single Family w/wo Coach House (10-15 upa),20161025,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
140,,,,20160205,15,10,UPA,,Small Lot Single Family w/wo Coach House (10-15 upa),20160205,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
141,,,,20160205,,,UPA,,Transition Landscape Buffer (10m SROW),20161025,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
142,20140310,,,20140422,30,15,UPA,79012-0244-00,Townhouse (15-30 upa),20160331,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
143,,,,20120124,,,UPA,,Multi-Use Pathway (8m SROW),20140422,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
144,,,,20120124,15,10,UPA,,Small Lot Single Family w/wo Coach House (10-15 upa),20180308,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
145,,,,20120124,,,UPA,,Multi-Use Pathway (8m SROW),20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
146,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
147,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
148,,,,20120124,15,10,UPA,,Small Lot Single Family w/wo Coach House (10-15 upa),20160309,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
149,20160912,Amended to add Lane,,20180709,30,15,UPA,7916-0301-00,Townhouse (15-30 upa),20180709,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
150,20161024,Amended as of development Application 7914-0354-00 Keith Broersma,RES.R16-2301,20161025,30,15,UPA,7914-0354-00,Townhouse (15-30 upa),20180308,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
151,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
152,20160912,Amended to add Lane,,20120124,30,15,UPA,7916-0301-00,Townhouse (15-30 upa),20180709,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
153,,,,20120124,15,10,UPA,,Small Lot Single Family w/wo Coach House (10-15 upa),20160309,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
154,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
155,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
156,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
157,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
158,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
159,,,,20120124,15,10,UPA,,Single Family (10 upa) or Townhouse with Tree Preservation (15 upa),20160617,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
160,,,,20120124,,,,,Tree Cluster,20120124,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
161,,,,20140422,45,30,UPA,,Multi-Family (30-45 upa),20140603,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
162,,,,20120124,,,UPA,,Habitat Corridor (20m SROW),20180709,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
163,20170508,Amended From Small Lot Single Family w/wo Coach House (10-15 upa) to Large Lot Duplex or Large Lot Single Family (2-10 upa),,20120124,10,2,UPA,7914-0118-00,Large Lot Duplex or Large Lot Single Family (2-10 upa),20170519,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
164,20160912,Amended to add Lane,,20120124,30,15,UPA,7916-0301-00,Townhouse (15-30 upa),20180709,Orchard Grove,Approved,Neighbourhood Concept Plan,2012
