,AMENDMENT_DATE,AMENDMENT_DESCRIPTION,AMENDMENT_RESOLUTION,CRE_DATE,DENSITY_HIGH,DENSITY_LOW,DENSITY_UNITS,FOLDER,LAND_USE,MOD_DATE,PLAN_AREA,PLAN_STATUS,PLAN_TYPE,PLAN_YEAR
91,20031029,FRom Urban Single Family Residential to Low Density Compact Housing,R04-2137,,10,,,03-0184-00,Low Density Compact Housing (max. 10 u.p.a.),,East Newton South,Approved,Neighbourhood Concept Plan,1997
92,20070626,From Urban Single Family Residential to Single Family Small Lots,R07-1937,,,,,7904-0253-00,Single Family Small Lots,,East Newton South,Approved,Neighbourhood Concept Plan,1997
93,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
94,, , ,,,,, ,Neighbourhood/Local Commercial,,East Newton South,Approved,Neighbourhood Concept Plan,1997
95,20171218,Amended From Townhouses (max. 15 u.p.a.) to Single Family Small Lots, ,20171222,,,,7913-0281-00,Single Family Small Lots,20171222,East Newton South,Approved,Neighbourhood Concept Plan,1997
96,20141201,Amended From Townhouses (max. 15 u.p.a.) to Medium-High Density Townhouses, ,,30,,UPA,7913-0036-00,Medium-High Density Townhouses,20141204,East Newton South,Approved,Neighbourhood Concept Plan,1997
97,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
98,20110228,Amended From Urban Single Family Residential to Single Family Small Lots     7910-0056-00 Natalie Androsoff,RES.R11-322,20121211,,,,7910-0056-00,Single Family Small Lots,20121218,East Newton South,Approved,Neighbourhood Concept Plan,1997
99,, , ,,,,, ,Schools,,East Newton South,Approved,Neighbourhood Concept Plan,1997
100,, , ,,,,, ,Parks & Open Space,,East Newton South,Approved,Neighbourhood Concept Plan,1997
101,20110404,From Urban Institutional to Low Density Compact Housing (max 10 upa) and rezone from RA to RF-12 and RF-9,R11-538,,,,,10-0066-00,Low Density Compact Housing (max. 10 u.p.a.),,East Newton South,Approved,Neighbourhood Concept Plan,1997
102,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
103,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
104,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
105,20140730,Amended From Schools to Single Family Small Lots,RES.R14-1375 ,20140730,,,,7912-0333-00,Single Family Small Lots,20140730,East Newton South,Approved,Neighbourhood Concept Plan,1997
106,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
107,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
108,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
109,, , ,,,,, ,Parks & Open Space,20130315,East Newton South,Approved,Neighbourhood Concept Plan,1997
110,, , ,,,,, ,Urban Single Family Residential,20130924,East Newton South,Approved,Neighbourhood Concept Plan,1997
111,, , ,,,,, ,Landscape Buffer Strips,,East Newton South,Approved,Neighbourhood Concept Plan,1997
112,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
113,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
114,20051017,"Rezone from RA to RF-9 (26 lots), RF-SD (26 lots) & RM-23 (6 lots); NCP from Townhouse to Semi-Detached Residential",R05-1116,,,,,04-0255-00,Semi-Detached,,East Newton South,Approved,Neighbourhood Concept Plan,1997
115,20021007,From Townhouse to Low Density Compact Housing,R03-2072,,10,,,02-0172-00,Low Density Compact Housing (max. 10 u.p.a.),,East Newton South,Approved,Neighbourhood Concept Plan,1997
116,20120220, Institutional to Townhouse (Max. 20 upa)   7911-0137-00   Ron Gill,RES.R12-398,20121113,20,,UPA,7911-0137-00,Townhouses (max. 20 u.p.a.),20121218,East Newton South,Approved,Neighbourhood Concept Plan,1997
117,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
118,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
119,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
120,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
121,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
122,, , ,,,,, ,Landscape Buffer Strips,,East Newton South,Approved,Neighbourhood Concept Plan,1997
123,, , ,,10,,, ,Low Density Compact Housing (max. 10 u.p.a.),,East Newton South,Approved,Neighbourhood Concept Plan,1997
124,, , ,20130924,,,, ,Landscape Buffer Strips,20140721,East Newton South,Approved,Neighbourhood Concept Plan,1997
125,20140707,From Urban Single Family Residential to Single Family Small Lots, ,20140721,,,,7913-0060-00,Single Family Small Lots,20140721,East Newton South,Approved,Neighbourhood Concept Plan,1997
126,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
127,, , ,,,,, ,Landscape Buffer Strips,20130924,East Newton South,Approved,Neighbourhood Concept Plan,1997
128,, , ,,,,, ,Parks & Open Space,,East Newton South,Approved,Neighbourhood Concept Plan,1997
129,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
130,, , ,,,,, ,Urban Single Family Residential,,East Newton South,Approved,Neighbourhood Concept Plan,1997
131,, , ,,,,, ,Institutional,,East Newton South,Approved,Neighbourhood Concept Plan,1997
