,AAS_ID,COMMENTS,CONDITION,CONDITIONDATE,CRE_DATE,DATE_CLOSED,DATE_CONSTRUCTED,DESCRIPTION,DESIGNATION,DISASTER_RESPONSE_ROUTE,FACILITYID,GCNAME,GCPREDIR,GCROADS,GCSUFDIR,GCTYPE,GIS_ENTRY_STAGE,GREENWAY,INSERVICE_COST,INSERVICE_DATE,LEFTFROM,LEFTTO,LEGACYID,LIFECYCLE_COST,LOCATION,MAINTENANCE_RESPONSIBILITY,MAJOR_ROAD_NETWORK,MAP_PAGE,MATERIAL,MOD_DATE,NO_LANE,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,OPERATIONAL_RESPONSIBILITY,OWNER,PARK_LEGACY_ID,PARK_OWNERSHIP,PAVING_DATE,PROJECT_NO,RD_CLASS,RIGHTFROM,RIGHTTO,ROADCODE,ROAD_CENTRELINE_TYPE,ROAD_CENTRELINE_TYPE2,ROAD_NAME,ROW_WIDTH,SPEED,STATUS,STATUS_DATE,STATUS_PARKS,STREETSWEEPING_ROUTE,STRUCTURES_INSPECTION_ROUTE,TRUCK_ROUTE,WARRANTYDATE,WARRANTY_PROVIDER,WORK_ASSIGNMENT,YR,YRS_LIFE_EXPECTANCY,YTD_COST
212,,,,,19870917,,,,Translink,None,1000982294,96,,96 AVE,,AVE,,,,,12001,12099,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,12002,12098,09600,0,Road,96 Ave,30,50,Open,,,TRANSLINK - T1 CURBS,,Truck Routes,,,,1973,,
213,,,,,19980318,20050915,20030612,,,None,1000983005,TANNERY,,TANNERY RD,,RD,,,,,12001,12049,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,12002,12048,10660,0,Road,Tannery Rd,30,50,Open,,,NORTH BRIDGEVIEW,,Truck Routes,,,,1989,,
214,,,,,19870901,,,,,None,1000982344,72,,72 AVE,,AVE,,,,,12301,12399,,,,Engineering,No,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,12302,12398,07200,0,Road,72 Ave,30,50,Open,,,,,Truck Routes,,,,1987,,
215,,,,,19870917,,,,Translink,None,1000980951,96,,96 AVE,,AVE,,,,,12351,12399,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,12352,12398,09600,0,Road,96 Ave,30,50,Open,,,TRANSLINK - T1 CURBS,,Truck Routes,,,,1966,,
216,,,,,19940519,,,,Translink,Secondary,1000972574,KING GEORGE,,KING GEORGE BLVD,,BLVD,,,,,11207,11223,,,,Engineering,Yes,,Asphalt,20171206,3,,,Engineering,Surrey,,,,,Arterial,11206,11224,13601,0,Road,King George Blvd,30,60,Open,,,TRANSLINK - KGB(NORTH),,Dangerous Goods Routes,,,,2014,,
217,,,,,20030407,,,,Translink,Secondary,1000974041,KING GEORGE,,KING GEORGE BLVD,,BLVD,,,,,12201,12649,,,,Engineering,Yes,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,12200,12648,13601,0,Road,King George Blvd,30,60,Open,,,TRANSLINK - KGB(NORTH),,Dangerous Goods Routes,,,,2012,,
218,354,,,,19920218,,,,,None,1000981690,72,,72 AVE,,AVE,,,,,12501,12599,,,,Engineering,No,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,12502,12598,07200,0,Road,72 Ave,30,50,Open,,,,,Truck Routes,,,,2010,,
219,,,,,19970225,,,,Translink,None,1000981195,SCOTT,,SCOTT RD,,RD,,,,,11001,11019,,,,Engineering,Yes,,Asphalt,20171206,6,,,Engineering,Surrey,,,,,Arterial,11002,11018,12002,0,Road,Scott Rd,42,60,Open,,,TRANSLINK - T1 CURBS,,Truck Routes,,,,1995,,
220,,,,,19940519,,,,Translink,Secondary,1000972846,KING GEORGE,,KING GEORGE BLVD,,BLVD,,,,,12401,12449,,,,Engineering,Yes,,Asphalt,20171206,3,,,Engineering,Surrey,,,,,Arterial,12400,12400,13601,0,Road,King George Blvd,30,60,Open,,,TRANSLINK - KGB(NORTH),,Dangerous Goods Routes,,,,2014,,
221,,,,,19870903,,,,,None,1000975960,80,,80 AVE,,AVE,,,,,12639,12699,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,12640,12698,08000,0,Road,80 Ave,30,60,Open,,,,,Truck Routes,,,,1975,,
222,727,,,,19870813,,,,,None,1000980194,16,,16 AVE,,AVE,,,,,12801,12849,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,12802,12848,01600,0,Road,16 Ave,30,50,Open,,,,,Truck Routes,,,,1972,,
223,,,,,19870903,,,,,None,1000975110,128,,128 ST,,ST,,,,,7803,7881,,,,Engineering,No,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,7846,7880,12800,0,Road,128 St,30,60,Open,,,,,Truck Routes,,,,1977,,
224,,,,,19970203,20050915,20030612,,,None,1000976384,128,,128 ST,,ST,,,,,8119,8399,,,,Engineering,No,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,8118,8398,12800,0,Road,128 St,30,60,Open,,,,,Truck Routes,,,,1992,,
225,,,,,19970203,20050915,20030612,,,None,1000982773,128,,128 ST,,ST,,,,,8617,8699,,,,Engineering,No,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,8618,8698,12800,0,Road,128 St,30,60,Open,,,,,Truck Routes,,,,1999,,
226,70,,,,20070905,,,,Translink,Secondary,1000978763,88,,88 AVE,,AVE,,,,,13001,13099,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,13002,13098,08800,0,Road,88 Ave,30,50,Open,,,TRANSLINK - T2 CURBS,,Truck Routes,,,,1977,,
227,718,,,,19870903,,,,,None,1000984552,132,,132 ST,,ST,,,,,7801,7849,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,7802,7850,13200,0,Road,132 St,30,60,Open,,,,,Truck Routes,,,,1973,,
228,588,,,,19880212,,,,,None,1000975620,80,,80 AVE,,AVE,,,,,13001,13199,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,13002,13198,08000,0,Road,80 Ave,30,60,Open,,,,,Truck Routes,,,,2013,,
229,,,,,19870904,,,,,None,1000982830,132,,132 ST,,ST,,,,,8401,8649,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,8402,8648,13200,0,Road,132 St,30,60,Open,,,,,Truck Routes,,,,1976,,
230,301,Truck Route restricted to 7:00am to 6:00pm,,,19890203,,,,,None,1000975488,132,,132 ST,,ST,,,,,8901,8949,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,8902,8948,13200,0,Road,132 St,30,50,Open,,,,,Truck Routes with Restrictions,,,,1973,,
231,,Truck Route restricted to 7:00am to 6:00pm,,,19870921,,,,,None,1000979143,132,,132 ST,,ST,,,,,9601,9699,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,9602,9698,13200,0,Road,132 St,30,50,Open,,,,,Truck Routes with Restrictions,,,,1973,,
232,,Truck Route restricted to 7:00am to 6:00pm,,,19870921,,,,,None,1000973308,132,,132 ST,,ST,,,,,10199,10299,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,10198,10298,13200,0,Road,132 St,30,50,Open,,,CITY CENTRE - CONTRACT CURBS,,Truck Routes with Restrictions,,,,1963,,
233,388,Truck Route restricted to 7:00am to 6:00pm,,,19870928,,,,,None,1000983464,132,,132 ST,,ST,,,,,10451,10499,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,10450,10498,13200,0,Road,132 St,30,50,Open,,,CITY CENTRE - CONTRACT CURBS,,Truck Routes with Restrictions,,,,1963,,
234,588,,,,19870903,,,,,None,1000979046,80,,80 AVE,,AVE,,,,,13301,13349,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,13302,13348,08000,0,Road,80 Ave,30,50,Open,,,,,Truck Routes,,,,1973,,
235,,,,,19870916,,,,Translink,None,1000983175,96,,96 AVE,,AVE,,,,,13401,13403,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,13402,13404,09600,0,Road,96 Ave,30,50,Open,,,,,Truck Routes,,,,2005,,
236,,,,,19870928,,,,Translink,Secondary,1000980931,KING GEORGE,,KING GEORGE BLVD,,BLVD,,,,,13201,13269,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,13202,13268,13601,0,Road,King George Blvd,37,60,Open,,,TRANSLINK - KGB(NORTH),,Dangerous Goods Routes,,,,1993,,
237,31,,,,19930115,,,,Translink,Secondary,1000974537,KING GEORGE,,KING GEORGE BLVD,,BLVD,,,,,6401,6799,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,6402,6798,13601,0,Road,King George Blvd,42,60,Open,,,TRANSLINK - T2/T4 CURBS,,Dangerous Goods Routes,,,,1979,,
238,,,,,19870831,,,,Translink,None,1000977932,64,,64 AVE,,AVE,,,,,13589,13799,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,13588,13798,06400,0,Road,64 Ave,30,60,Open,,,TRANSLINK - T4 CURBS,,Truck Routes,,,,2008,,
239,89,,,,19870904,,,,Translink,Secondary,1000980067,88,,88 AVE,,AVE,,,,,13451,13469,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,13452,13468,08800,0,Road,88 Ave,30,50,Open,,,TRANSLINK - T2 CURBS,,Truck Routes,,,,1973,,
240,441,Offset Centreline Designation,,,19870916,,,,Translink,Secondary,1000981219,KING GEORGE,,KING GEORGE BLVD,,BLVD,,,,,9451,9599,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,9452,9598,13601,0,Road,King George Blvd,48,60,Open,,,TRANSLINK - T2/T4 CURBS,,Dangerous Goods Routes,,,,1999,,
241,,Offset Centreline Designation,,,19870916,,,,Translink,Secondary,1000978647,96,,96 AVE,,AVE,,,,,13573,13649,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,13574,13648,09600,0,Road,96 Ave,30,50,Open,,,TRANSLINK - T4/T5 CURBS,,Truck Routes,,,,1966,,
242,,,,,19870928,,,,Translink,Secondary,1000985610,KING GEORGE,,KING GEORGE BLVD,,BLVD,,,,,13531,13599,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,13532,13598,13601,0,Road,King George Blvd,37,60,Open,,,TRANSLINK - T5 CURBS,,Dangerous Goods Routes,,,,1963,,
243,,,,,19870831,,,,Translink,Secondary,1000972858,KING GEORGE,,KING GEORGE BLVD,,BLVD,,,,,5851,5999,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,5852,5998,13601,0,Road,King George Blvd,42,70,Open,,,TRANSLINK - T5/T3 CURBS,,Dangerous Goods Routes,,,,1992,,
244,495,,,,19941201,,,,,None,1000981490,72,,72 AVE,,AVE,,,,,13671,13699,,,,Engineering,No,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,13672,13698,07200,0,Road,72 Ave,30,50,Open,,,,,Truck Routes,,,,1978,,
245,,,,,20130314,,,,Translink,Secondary,1001580502,KING GEORGE,,KING GEORGE BLVD,,BLVD,,,,,5801,5811,1000984240,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,5802,5812,13601,0,Road,King George Blvd,42,70,Open,,,,,Dangerous Goods Routes,,,,2000,,
246,,,,,19870831,,,,Translink,Secondary,1000977020,KING GEORGE,,KING GEORGE BLVD,,BLVD,,,,,5755,5799,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,5756,5798,13601,0,Road,King George Blvd,42,70,Open,,,TRANSLINK - T5/T3 CURBS,,Dangerous Goods Routes,,,,2000,,
247,412,,,,20120119,,,,,None,1001356856,140,,140 ST,,ST,,,,,9719,9749,1000982991,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,9720,9748,14000,0,Road,140 St,30,50,Open,,,,,Truck Routes,,,,2014,,
248,617,,,,19870923,,,,,None,1000981300,140,,140 ST,,ST,,,,,10001,10049,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,10002,10048,14000,0,Road,140 St,30,50,Open,,,,,Truck Routes,,,,1972,,
249,,Offset Centreline Designation,,,19870923,,,,,None,1000978032,140,,140 ST,,ST,,,,,10301,10349,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,10302,10348,14000,0,Road,140 St,30,50,Open,,,,,Truck Routes,,,,1972,,
250,,,,,19990922,20050915,20030612,,,Primary,1000980681,56,,56 AVE,,AVE,,,,,14107,14279,,,,Mainroad,Yes,,Asphalt,20171206,4,,,Mainroad,Provincial,,,,,Provincial Highway,14106,14278,05603,0,Road,Highway 10 (56 Ave),,60,Open,,,,,Dangerous Goods Routes,,,,,,
251,721,,,,19870902,,,,,None,1000974536,72,,72 AVE,,AVE,,,,,14201,14399,,,,Engineering,No,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,14202,14398,07200,0,Road,72 Ave,30,50,Open,,,,,Truck Routes,,,,2008,,
252,,Truck Route restricted to vehicles less than 3.2 m wide,,,19870925,,,,Translink,None,1000975039,108,,108 AVE,,AVE,,,,,14151,14199,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,14152,14198,10800,0,Road,108 Ave,30,60,Open,,,TRANSLINK - T5 CURBS,,Truck Routes with Restrictions,,,,1971,,
253,,Truck Route restricted to vehicles less than 3.2 m wide,,,19870925,,,,Translink,None,1000985018,108,,108 AVE,,AVE,,,,,14201,14249,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,14202,14248,10800,0,Road,108 Ave,30,60,Open,,,TRANSLINK - T5 CURBS,,Truck Routes with Restrictions,,,,1971,,
254,,,,,19970205,,,,Translink,Secondary,1000978757,KING GEORGE,,KING GEORGE BLVD,,BLVD,,,,,3769,3903,,,,Engineering,Yes,,Asphalt,20171206,2,,,Engineering,Provincial,,,,,Provincial Highway,3768,3904,13601,0,Road,King George Blvd,,60,Open,,,TRANSLINK - T5/T3 CURBS,,Dangerous Goods Routes,,,,,,
255,,,,,19990922,,,,,Primary,1000982678,56,,56 AVE,,AVE,,,,,14401,14599,,,,Mainroad,Yes,,Asphalt,20171206,4,,,Mainroad,Provincial,,,,,Provincial Highway,14402,14598,05603,0,Road,Highway 10 (56 Ave),,80,Open,,,,,Dangerous Goods Routes,,,,,,
256,,Truck Route restricted to vehicles less than 3.2 m wide,,,19870925,,,,Translink,None,1000977833,108,,108 AVE,,AVE,,,,,14301,14399,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,14302,14398,10800,0,Road,108 Ave,30,60,Open,,,TRANSLINK - T5 CURBS,,Truck Routes with Restrictions,,,,1970,,
257,,,,,19870904,,,,Translink,None,1000980313,88,,88 AVE,,AVE,,,,,14601,14799,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,14602,14798,08800,0,Road,88 Ave,30,50,Open,,,TRANSLINK - T8 CURBS,,Truck Routes,,,,1972,,
258,289,Truck Route restricted to vehicles less than 3.2 m wide,,,19870925,,,,Translink,None,1000974853,108,,108 AVE,,AVE,,,,,14451,14599,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,14452,14598,10800,0,Road,108 Ave,30,60,Open,,,TRANSLINK - T5 CURBS,,Truck Routes with Restrictions,,,,1970,,
259,,,,,20061017,,,Translink Toll Hwy,Translink,None,1000976723,1,,HWY 1,,HWY,,,,,14801,14899,,,,Mainroad,Yes,,Asphalt,20171206,5,,,Mainroad,Provincial,,,,,Provincial Highway,14802,14898,40101,0,Road,No 1 Hwy,,80,Open,,,,,Dangerous Goods Routes,,,,,,
260,,,,,19980605,,,,Translink,Secondary,1000975100,KING GEORGE,,KING GEORGE BLVD,,BLVD,,,,,2985,3069,,,,Engineering,Yes,,Asphalt,20180219,4,,,Engineering,Surrey,,,,,Arterial,2984,3068,13601,0,Road,King George Blvd,48,60,Open,,,TRANSLINK - T5/T3 CURBS,,Dangerous Goods Routes,,,,1990,,
261,,,,,19870902,,,,,None,1000984600,72,,72 AVE,,AVE,,,,,14951,14999,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,14952,14998,07200,0,Road,72 Ave,30,50,Open,,,,,Truck Routes,,,,2006,,
262,,,,,19870923,,,,Translink,None,1000985488,104,,104 AVE,,AVE,,,,,14901,14949,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,14902,14948,10400,0,Road,104 Ave,42,60,Open,,,TRANSLINK - T8 CURBS,,Truck Routes,,,,1966,,
263,,,,,19870923,,,,Translink,None,1000974488,104,,104 AVE,,AVE,,,,,15001,15199,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,15002,15198,10400,0,Road,104 Ave,42,60,Open,,,TRANSLINK - T8 CURBS,,Truck Routes,,,,1966,,
264,,Truck Route restricted to vehicles less than 3.2 m wide,,,19870925,,,,Translink,None,1000983090,108,,108 AVE,,AVE,,,,,14915,14999,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,14914,14998,10800,0,Road,108 Ave,30,60,Open,,,TRANSLINK - T8 CURBS,,Truck Routes with Restrictions,,,,1965,,
265,,,,,19870813,,,,Translink,None,1000980617,16,,16 AVE,,AVE,,,,,15201,15399,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,15202,15398,01600,0,Road,16 Ave,30,50,Open,,,TRANSLINK - T3 CURBS,,Truck Routes,,,,1979,,
266,713,,,,19960122,,,,Translink,Secondary,1000984334,152,,152 ST,,ST,,,,,2201,2399,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,2202,2398,15200,0,Road,152 St,34,50,Open,,,TRANSLINK - T3 CURBS,,Truck Routes,,,,1973,,
267,582,,,,19870812,,,,Translink,Secondary,1000976795,152,,152 ST,,ST,,,,,2401,2599,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,2402,2598,15200,0,Road,152 St,34,50,Open,,,TRANSLINK - T3 CURBS,,Truck Routes,,,,1994,,
268,,,,,20080424,,,,,None,1000977986,HIGHWAY INTERCHANGE,,,,,,,,,,,,,,Engineering,Yes,,Asphalt,20171206,1,,,Engineering,Provincial,,,,,Provincial Highway,,,44401,2,Highway Interchange,,,50,Open,,,,,Truck Routes,,,,,,
269,,,,,19970205,,,,Translink,Secondary,1000975406,152,,152 ST,,ST,,,,,3101,3199,,,,Engineering,Yes,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,3100,3198,15200,0,Road,152 St,34,50,Open,,,TRANSLINK - T4 CURBS,,Truck Routes,,,,2004,,
270,,,,,19870818,20050915,20061030,,Translink,Secondary,1000973128,152,,152 ST,,ST,,,,,4801,5267,,,,Engineering,Yes,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,4802,5268,15200,0,Road,152 St,30,70,Open,,,TRANSLINK - T6 CURBS,,Truck Routes,,,,2009,,
271,162,,,,19870902,,,,Translink,Secondary,1000981664,152,,152 ST,,ST,,,,,6401,6599,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,6402,6598,15200,0,Road,152 St,30,60,Open,,,TRANSLINK - T7/T8 CURBS,,Truck Routes,,,,1985,,
272,,,,,19870903,20050915,20030612,,Translink,Secondary,1000975272,152,,152 ST,,ST,,,,,7703,7999,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,7704,7998,15200,0,Road,152 St,30,70,Open,,,TRANSLINK - T7/T8 CURBS,,Truck Routes,,,,1990,,
273,715,,,,19870904,,,,Translink,None,1000980929,88,,88 AVE,,AVE,,,,,15201,15249,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,15202,15248,08800,0,Road,88 Ave,30,50,Open,,,TRANSLINK - T7 CURBS,,Truck Routes,,,,1977,,
274,715,Offset Centreline Designation,,,20121213,,,,Translink,None,1001561561,FRASER,,FRASER HWY,,HWY,,,,,15211,15291,1000974559,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,15278,15318,00101,0,Road,Fraser Hwy,42,60,Open,,,,,Dangerous Goods Routes,,,,2015,,
275,271,,,,19870923,,,,Translink,Secondary,1000976680,152,,152 ST,,ST,,,,,9601,9799,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,9602,9798,15200,0,Road,152 St,42,60,Open,,,TRANSLINK - T7/T8 CURBS,,Truck Routes,,,,1978,,
276,40,,,,19870923,,,,Translink,Secondary,1000978231,152,,152 ST,,ST,,,,,10501,10599,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,10502,10598,15200,0,Road,152 St,42,60,Open,,,TRANSLINK - T8 CURBS,,Truck Routes,,,,1966,,
277,571,,,,20010913,,,,,None,1000978756,32,,32 AVE,,AVE,,,,,15395,15649,,,,Engineering,No,,Asphalt,20180601,4,,,Engineering,Surrey,,,,,Arterial,15394,15648,03200,0,Road,32 Ave,27,60,Open,,,,,Truck Routes,,,,2000,,
278,271,,,,19870908,,,,Translink,Secondary,1000972486,96,,96 AVE,,AVE,,,,,15271,15349,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,15272,15348,09600,0,Road,96 Ave,30,60,Open,,,,,Truck Routes,,,,1978,,
279,271,,,,19970130,,,,Translink,None,1000978378,104,,104 AVE,,AVE,,,,,15301,15399,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,15302,15398,10400,0,Road,104 Ave,42,50,Open,,,TRANSLINK - T8 CURBS,,Truck Routes,,,,1997,,
280,711,,,,19870807,,,,Translink,None,1000985587,16,,16 AVE,,AVE,,,,,15601,15649,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,15602,15648,01600,0,Road,16 Ave,30,50,Open,,,TRANSLINK - T3 CURBS,,Truck Routes,,,,1979,,
281,,,,,19870807,,,,Translink,Secondary,1000976099,KING GEORGE,,KING GEORGE BLVD,,BLVD,,,,,1721,1999,,,,Engineering,Yes,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,1720,1998,13601,0,Road,King George Blvd,48,70,Open,,,TRANSLINK - T3 CURBS,,Dangerous Goods Routes,,,,2004,,
282,,Offset Centreline Designation,,,20121213,,,,Translink,None,1001561555,FRASER,,FRASER HWY,,HWY,,,,,15901,15999,1000973980,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,15902,15998,00101,0,Road,Fraser Hwy,42,60,Open,,,TRANSLINK - T7 CURBS,,Dangerous Goods Routes,,,,2012,,
283,271,,,,19970704,,,,Translink,None,1000983437,104,,104 AVE,,AVE,,,,,15801,15869,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,15802,15868,10400,0,Road,104 Ave,42,50,Open,,,TRANSLINK - T8 CURBS,,Truck Routes,,,,1978,,
284,,,,,19870807,,,,Translink,None,1000980745,16,,16 AVE,,AVE,,,,,16051,16137,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,16052,16136,01600,0,Road,16 Ave,30,50,Open,,,TRANSLINK - T3 CURBS,,Truck Routes,,,,2000,,
285,,Offset Centreline Designation,,,20121213,,,,Translink,None,1001561573,FRASER,,FRASER HWY,,HWY,,,,,16001,16173,1000980283,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Surrey,,,,,Arterial,16002,16174,00101,0,Road,Fraser Hwy,42,60,Open,,,TRANSLINK - T7 CURBS,,Dangerous Goods Routes,,,,2013,,
286,153,,,,19901011,,,,,None,1000982610,160,,160 ST,,ST,,,,,8801,8849,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,8802,8848,16000,0,Road,160 St,30,60,Open,,,,,Truck Routes,,,,1987,,
287,385,,,,19970203,,,,Translink,None,1000982170,88,,88 AVE,,AVE,,,,,16001,16049,,,,Engineering,Yes,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,16002,16048,08800,0,Road,88 Ave,30,50,Open,,,TRANSLINK - T7 CURBS,,Truck Routes,,,,1996,,
288,,,,,19870923,,,,,None,1000985468,160,,160 ST,,ST,,,,,10001,10149,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,10002,10148,16000,0,Road,160 St,30,60,Open,,,,,Truck Routes,,,,1978,,
289,,,,,19870923,,,,,None,1000978550,160,,160 ST,,ST,,,,,10151,10299,,,,Engineering,No,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,10152,10298,16000,0,Road,160 St,30,60,Open,,,,,Truck Routes,,,,1980,,
290,,,,,20130213,,,,,None,1001567152,HIGHWAY INTERCHANGE,,,,,,,,,,,1000984029,,,Provincial,Yes,,Asphalt,20171206,2,,,Provincial,Provincial,,,,,Provincial Highway,,,44401,2,Highway Interchange,,,50,Open,,,,,Truck Routes,,,,,,
291,,,,,19970704,20050915,20030612,,,None,1000985575,HIGHWAY INTERCHANGE,,,,,,,,,,,,,,Provincial,Yes,,Asphalt,20171206,5,,,Provincial,Provincial,,,,,Provincial Highway,,,44401,2,Highway Interchange,,,50,Open,,,,,Truck Routes,,,,,,
292,,,,,19970131,20050915,20030612,,,None,1000982730,160,,,,ST,,,,,,,,,,Provincial,Yes,,Asphalt,20171206,2,,,Provincial,Provincial,,,,,Provincial Highway,,,44401,2,Highway Interchange,,,50,Open,,,,,Truck Routes,,,,,,
293,,,,,19990922,,,,,Secondary,1000980180,8,,8 AVE,,AVE,,,,,16801,17099,,,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Provincial,,,,,Provincial Highway,16802,17098,00800,0,Road,8 Ave,,60,Open,,,,,Dangerous Goods Routes,,,,,,
294,715,Offset Centreline Designation,,,19990924,,,,Translink,None,1000983155,88,,88 AVE,,AVE,,,,,16801,17599,,,,Engineering,Yes,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,16802,17598,08800,0,Road,88 Ave,30,60,Open,,,TRANSLINK - T7 CURBS,,Truck Routes,,,,2009,,
295,715,,,,20160316,,,,Translink,None,1001864971,88,,88 AVE,,AVE,,,,,16801,17599,1000983155,0,,Engineering,Yes,,Asphalt,20171206,2,,,Engineering,Surrey,,,,,Arterial,16802,17598,08800,0,Road,88 Ave,30,60,Open,,,TRANSLINK - T7 CURBS,,Truck Routes,,,,2009,,0
296,,,,,20140509,20050915,20030612,,,Primary,1001748105,175,,175 ST,,ST,,,,,5701,5749,1000973776,0,,Engineering,Yes,,Asphalt,20171206,4,,,Engineering,Provincial,,,,,Provincial Highway,5702,5748,17500,0,Road,175 St,,50,Open,,,,,Dangerous Goods Routes,,,,,,0
