,FACILITYID,DESCRIPTION,LOCATION,PARK_NAME,LIGHT_NO,PARK_LIGHT_TYPE,NUMBER_OF_LIGHTS,HEIGHT_M,BULB_TYPE,BULB_WATTAGE,LIGHT_AMPERAGE,CANDLE_POWER,LIGHT_ACTIVATION_TYPE,SWITCH_CONTROL_LOCATION,LIGHTING_STANDARD_TYPE,BASE_TYPE,SERVICE_LEVEL,COMMENTS,HOUSE_NO,ROAD_CODE,MAP_PAGE,STATUS,STATUS_DATE,PARK_OWNERSHIP,MAINTENANCE_RESPONSIBILITY,OPERATIONAL_RESPONSIBILITY,WORK_ASSIGNMENT,INSERVICE_DATE,INSERVICE_COST,CONDITION,CONDITIONDATE,YRS_LIFE_EXPECTANCY,WARRANTYDATE,WARRANTY_PROVIDER,VENDOR,MAKE,MODEL,SERIAL_NO,BARCODE,LEGACYID,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,STRUCTURES_INSPECTION_ROUTE,CRE_DATE,MOD_DATE,Latitude,Longitude
255,1001438573,"Path Light; Holland Park, 13428 Old Yale Road","In the park, Vertical Wall Light ref 100",Holland Park,100,Path,,,,,,,,,,,,,13428,80103,021,OPERATING,20090811134900,,Parks,Parks,,20071005,0,,,,,,,,,,,0724-000002123,"Holland Park, 13428 Old Yale Road",Park,,20081023,20081023,49.183985,-122.846028
256,1001438574,"Path Light; Holland Park, 13428 Old Yale Road","In the park, Vertical Wall Light ref 101",Holland Park,101,Path,,,,,,,,,,,,,13428,80103,021,OPERATING,20090811134900,,Parks,Parks,,20071005,0,,,,,,,,,,,0724-000002124,"Holland Park, 13428 Old Yale Road",Park,,20081023,20081023,49.183992,-122.846065
257,1001438575,"Path Light; Holland Park, 13428 Old Yale Road","In the park, Vertical Wall Light ref 102",Holland Park,102,Path,,,,,,,,,,,,,13428,80103,021,OPERATING,20090811134900,,Parks,Parks,,20071005,0,,,,,,,,,,,0724-000002125,"Holland Park, 13428 Old Yale Road",Park,,20081023,20081023,49.183957,-122.846078
258,1001438576,"Path Light; Holland Park, 13428 Old Yale Road","In the park, Vertical Wall Light ref 103",Holland Park,103,Path,,,,,,,,,,,,,13428,80103,021,OPERATING,20090811135000,,Parks,Parks,,20071005,0,,,,,,,,,,,0724-000002126,"Holland Park, 13428 Old Yale Road",Park,,20081023,20081023,49.183925,-122.846031
259,1001438577,"Path Light; Holland Park, 13428 Old Yale Road","In the park, Vertical Wall Light ref 104",Holland Park,104,Path,,,,,,,,,,,,,13428,80103,021,OPERATING,20090811135000,,Parks,Parks,,20071005,0,,,,,,,,,,,0724-000002127,"Holland Park, 13428 Old Yale Road",Park,,20081023,20081023,49.183993,-122.846194
260,1001438578,"Path Light; Holland Park, 13428 Old Yale Road","In the park, Vertical Wall Light ref 105",Holland Park,105,Path,,,,,,,,,,,,,13428,80103,021,OPERATING,20090811135000,,Parks,Parks,,20071005,0,,,,,,,,,,,0724-000002128,"Holland Park, 13428 Old Yale Road",Park,,20081023,20081023,49.184010,-122.846151
261,1001438579,"Path Light; Holland Park, 13428 Old Yale Road","In the park, Vertical Wall Light ref 106",Holland Park,106,Path,,,,,,,,,,,,,13428,80103,021,OPERATING,20090811135000,,Parks,Parks,,20071005,0,,,,,,,,,,,0724-000002129,"Holland Park, 13428 Old Yale Road",Park,,20081023,20081023,49.184027,-122.846106
262,1001438580,"Path Light; Holland Park, 13428 Old Yale Road","In the park, Vertical Wall Light ref 107",Holland Park,107,Path,,,,,,,,,,,,,13428,80103,021,OPERATING,20090811135000,,Parks,Parks,,20071005,0,,,,,,,,,,,0724-000002130,"Holland Park, 13428 Old Yale Road",Park,,20081023,20081023,49.184052,-122.846040
263,1001438581,"Path Light; Holland Park, 13428 Old Yale Road","In the park, Vertical Wall Light ref 108",Holland Park,108,Path,,,,,,,,,,,,,13428,80103,021,OPERATING,20090811135000,,Parks,Parks,,20071005,0,,,,,,,,,,,0724-000002131,"Holland Park, 13428 Old Yale Road",Park,,20081023,20081023,49.184077,-122.846013
264,1001438526,"Path Light; Holland Park, 13428 Old Yale Road","In the park, Light ref 53",Holland Park,53,Path,,,,,,,,,,,,,13428,80103,021,OPERATING,20090811133700,,Parks,Parks,,20071005,0,,,,,,,,,,,0724-000002076,"Holland Park, 13428 Old Yale Road",Park,,20081023,20081023,49.183794,-122.849041
265,1001438527,"Path Light; Holland Park, 13428 Old Yale Road","In the park, Light ref 54",Holland Park,54,Path,,,,,,,,,,,,,13428,80103,021,OPERATING,20090811133700,,Parks,Parks,,20071005,0,,,,,,,,,,,0724-000002077,"Holland Park, 13428 Old Yale Road",Park,,20081023,20081023,49.183952,-122.849036
266,1001438528,"Path Light; Holland Park, 13428 Old Yale Road","In the park, Light ref 55",Holland Park,55,Path,,,,,,,,,,,,,13428,80103,021,OPERATING,20090811133800,,Parks,Parks,,20071005,0,,,,,,,,,,,0724-000002078,"Holland Park, 13428 Old Yale Road",Park,,20081023,20081023,49.183993,-122.849633
267,1001438529,"Path Light; Holland Park, 13428 Old Yale Road","In the park, Light ref 56",Holland Park,56,Path,,,,,,,,,,,,,13428,80103,021,OPERATING,20090811133800,,Parks,Parks,,20071005,0,,,,,,,,,,,0724-000002079,"Holland Park, 13428 Old Yale Road",Park,,20081023,20081023,49.183785,-122.849638
268,1001438530,"Path Light; Holland Park, 13428 Old Yale Road","In the park, Light ref 57",Holland Park,57,Path,,,,,,,,,,,,,13428,80103,021,OPERATING,20090811133800,,Parks,Parks,,20071005,0,,,,,,,,,,,0724-000002080,"Holland Park, 13428 Old Yale Road",Park,,20081023,20081023,49.183626,-122.849579
269,1001438531,"Path Light; Holland Park, 13428 Old Yale Road","In the park, Light ref 58",Holland Park,58,Path,,,,,,,,,,,,,13428,80103,021,OPERATING,20090811133800,,Parks,Parks,,20071005,0,,,,,,,,,,,0724-000002081,"Holland Park, 13428 Old Yale Road",Park,,20081023,20081023,49.183941,-122.849303
270,1001745335,"Path Light; Bill Reid Millennium Amphitheatre Grounds, 6386 176 St","In the park, Light ref 1",Bill Reid Millennium Amphitheatre Grounds,1,Path,,,,,,,,,,,,,06386,17600,077,OPERATING,,,Parks,Parks,,19990322,,,,,,,,,,,,0724-000001224,"Bill Reid Millennium Amphitheatre Grounds, 6386 176 St",,,20140430,20140430,49.117806,-122.731472
271,1001745336,"Path Light; Bill Reid Millennium Amphitheatre Grounds, 6386 176 St","In the park, Light ref 19",Bill Reid Millennium Amphitheatre Grounds,19,Path,,,,,,,,,,,,,06386,17600,077,OPERATING,,,Parks,Parks,,19990322,,,,,,,,,,,,0724-000001234,"Bill Reid Millennium Amphitheatre Grounds, 6386 176 St",,,20140430,20140430,49.117097,-122.733916
272,1001745338,"Path Light; Bill Reid Millennium Amphitheatre Grounds, 6386 176 St","In the park, Light ref 2",Bill Reid Millennium Amphitheatre Grounds,2,Path,,,,,,,,,,,,,06386,17600,077,OPERATING,,,Parks,Parks,,19990322,,,,,,,,,,,,0724-000001235,"Bill Reid Millennium Amphitheatre Grounds, 6386 176 St",,,20140430,20140430,49.117806,-122.731768
273,1001745340,"Path Light; Bill Reid Millennium Amphitheatre Grounds, 6386 176 St","In the park, Light ref 20",Bill Reid Millennium Amphitheatre Grounds,20,Path,,,,,,,,,,,,,06386,17600,077,OPERATING,,,Parks,Parks,,19990322,,,,,,,,,,,,0724-000001236,"Bill Reid Millennium Amphitheatre Grounds, 6386 176 St",,,20140430,20140430,49.117148,-122.733587
274,1001745341,"Path Light; Bill Reid Millennium Amphitheatre Grounds, 6386 176 St","In the park, Light ref 21",Bill Reid Millennium Amphitheatre Grounds,21,Path,,,,,,,,,,,,,06386,17600,077,OPERATING,,,Parks,Parks,,19990322,,,,,,,,,,,,0724-000001237,"Bill Reid Millennium Amphitheatre Grounds, 6386 176 St",,,20140430,20140430,49.117180,-122.733251
275,1001745349,"Path Light; Bill Reid Millennium Amphitheatre Grounds, 6386 176 St","In the park, Light ref 23",Bill Reid Millennium Amphitheatre Grounds,23,Path,,,,,,,,,,,,,06386,17600,077,OPERATING,,,Parks,Parks,,19990322,,,,,,,,,,,,0724-000001239,"Bill Reid Millennium Amphitheatre Grounds, 6386 176 St",,,20140430,20140430,49.117258,-122.732577
276,1001438582,"Path Light; Holland Park, 13428 Old Yale Road","In the park, Vertical Wall Light ref 109",Holland Park,109,Path,,,,,,,,,,,,,13428,80103,021,OPERATING,20090811135100,,Parks,Parks,,20071005,0,,,,,,,,,,,0724-000002132,"Holland Park, 13428 Old Yale Road",Park,,20081023,20081023,49.184126,-122.846014
277,1001438583,"Path Light; Holland Park, 13428 Old Yale Road","In the park, Vertical Wall Light ref 110",Holland Park,110,Path,,,,,,,,,,,,,13428,80103,021,OPERATING,20090811135100,,Parks,Parks,,20071005,0,,,,,,,,,,,0724-000002133,"Holland Park, 13428 Old Yale Road",Park,,20081023,20081023,49.184137,-122.846059
278,1001438584,"Path Light; Holland Park, 13428 Old Yale Road","In the park, Vertical Wall Light ref 111",Holland Park,111,Path,,,,,,,,,,,,,13428,80103,021,OPERATING,20090811135100,,Parks,Parks,,20071005,0,,,,,,,,,,,0724-000002134,"Holland Park, 13428 Old Yale Road",Park,,20081023,20081023,49.184136,-122.846126
279,1001438585,"Path Light; Holland Park, 13428 Old Yale Road","In the park, Vertical Wall Light ref 112",Holland Park,112,Path,,,,,,,,,,,,,13428,80103,021,OPERATING,20090811135100,,Parks,Parks,,20071005,0,,,,,,,,,,,0724-000002135,"Holland Park, 13428 Old Yale Road",Park,,20081023,20081023,49.183826,-122.846227
280,1001437948,"Path Light; Alderwood Park, 1761 Lilac Dr","In the park, Light ref 7",Alderwood Park,7,Path,,,,,,,,,,,,,01761,15895,124,OPERATING,20040812101200,,Parks,Parks,,19920117,0,,,,,,,,,,,0724-000001020,"Alderwood Park, 1761 Lilac Dr",Park,,,,49.033465,-122.784120
281,1001437949,"Path Light; Alderwood Park, 1761 Lilac Dr","In the park, Light ref 8",Alderwood Park,8,Path,,,,,,,,,,,,,01761,15895,124,OPERATING,20040812101300,,Parks,Parks,,19920117,0,,,,,,,,,,,0724-000001021,"Alderwood Park, 1761 Lilac Dr",Park,,,,49.033536,-122.783694
282,1001437950,"Path Light; Alderwood Park, 1761 Lilac Dr","In the park, Light ref 9",Alderwood Park,9,Path,,,,,,,,,,,,,01761,15895,124,OPERATING,20040812101300,,Parks,Parks,,19920117,0,,,,,,,,,,,0724-000001022,"Alderwood Park, 1761 Lilac Dr",Park,,,,49.033654,-122.783987
283,1001437951,"Path Light; Alderwood Park, 1761 Lilac Dr","In the park, Light ref 10",Alderwood Park,10,Path,,,,,,,,,,,,,01761,15895,124,OPERATING,20040812100700,,Parks,Parks,,19920117,0,,,,,,,,,,,0724-000001010,"Alderwood Park, 1761 Lilac Dr",Park,,,,49.033672,-122.784379
284,1001437952,"Path Light; Alderwood Park, 1761 Lilac Dr","In the park, Light ref 11",Alderwood Park,11,Path,,,,,,,,,,,,,01761,15895,124,OPERATING,20040812100800,,Parks,Parks,,19920117,0,,,,,,,,,,,0724-000001011,"Alderwood Park, 1761 Lilac Dr",Park,,,,49.033800,-122.783429
285,1001437953,"Path Light; Alderwood Park, 1761 Lilac Dr","In the park, Light ref 12",Alderwood Park,12,Path,,,,,,,,,,,,,01761,15895,124,OPERATING,20040812100900,,Parks,Parks,,19920117,0,,,,,,,,,,,0724-000001012,"Alderwood Park, 1761 Lilac Dr",Park,,,,49.034085,-122.783881
286,1001437954,"Path Light; Alderwood Park, 1761 Lilac Dr","In the park, Light ref 13",Alderwood Park,13,Path,,,,,,,,,,,,,01761,15895,124,OPERATING,20040812100900,,Parks,Parks,,19920117,0,,,,,,,,,,,0724-000001013,"Alderwood Park, 1761 Lilac Dr",Park,,,,49.034507,-122.783808
287,1001437955,"Path Light; Alderwood Park, 1761 Lilac Dr","In the park, Light ref 14",Alderwood Park,14,Path,,,,,,,,,,,,,01761,15895,124,OPERATING,20040812101000,,Parks,Parks,,19920117,0,,,,,,,,,,,0724-000001014,"Alderwood Park, 1761 Lilac Dr",Park,,,,49.034869,-122.783654
288,1001437956,"Court Light; Fleetwood Park, 15802 80 Ave","In the park, Light ref 1",Fleetwood Park,1,Court,,,,,,,,,,,,,15802,08000,054,OPERATING,20040812144000,,Parks,Parks,,19950325,0,,,,,,,,,,,0724-000001372,"Fleetwood Park, 15802 80 Ave",Park,,,,49.146808,-122.780911
289,1001437957,"Court Light; Fleetwood Park, 15802 80 Ave","In the park, Light ref 2",Fleetwood Park,2,Court,,,,,,,,,,,,,15802,08000,054,OPERATING,20040812144600,,Parks,Parks,,19950325,0,,,,,,,,,,,0724-000001383,"Fleetwood Park, 15802 80 Ave",Park,,,,49.146811,-122.780631
290,1001745356,"Path Light; Bill Reid Millennium Amphitheatre Grounds, 6386 176 St","In the park, Light ref 24",Bill Reid Millennium Amphitheatre Grounds,24,Path,,,,,,,,,,,,,06386,17600,077,OPERATING,,,Parks,Parks,,19990322,,,,,,,,,,,,0724-000001240,"Bill Reid Millennium Amphitheatre Grounds, 6386 176 St",,,20140430,20140430,49.117286,-122.732248
291,1001745359,"Path Light; Bill Reid Millennium Amphitheatre Grounds, 6386 176 St","In the park, Light ref 25",Bill Reid Millennium Amphitheatre Grounds,25,Path,,,,,,,,,,,,,06386,17600,077,OPERATING,,,Parks,Parks,,19990322,,,,,,,,,,,,0724-000001241,"Bill Reid Millennium Amphitheatre Grounds, 6386 176 St",,,20140430,20140430,49.117426,-122.732140
292,1001745379,"Path Light; Bill Reid Millennium Amphitheatre Grounds, 6386 176 St","In the park, Light ref 3",Bill Reid Millennium Amphitheatre Grounds,3,Path,,,,,,,,,,,,,06386,17600,077,OPERATING,,,Parks,Parks,,19990322,,,,,,,,,,,,0724-000001246,"Bill Reid Millennium Amphitheatre Grounds, 6386 176 St",,,20140430,20140430,49.117772,-122.732119
293,1001745389,"Path Light; Bill Reid Millennium Amphitheatre Grounds, 6386 176 St","In the park, Light ref 30",Bill Reid Millennium Amphitheatre Grounds,30,Path,,,,,,,,,,,,,06386,17600,077,OPERATING,,,Parks,Parks,,19990322,,,,,,,,,,,,0724-000001247,"Bill Reid Millennium Amphitheatre Grounds, 6386 176 St",,,20140430,20140430,49.118529,-122.734462
294,1001745404,"Path Light; Bill Reid Millennium Amphitheatre Grounds, 6386 176 St","In the park, Light ref 31",Bill Reid Millennium Amphitheatre Grounds,31,Path,,,,,,,,,,,,,06386,17600,077,OPERATING,,,Parks,Parks,,19990322,,,,,,,,,,,,0724-000001248,"Bill Reid Millennium Amphitheatre Grounds, 6386 176 St",,,20140430,20140430,49.118529,-122.734526
295,1001438101,"Court Light; Kennedy Park, 9058 Holt Rd","In the park, Light ref 6",Kennedy Park,6,Court,,,,,,,,,,,,,09058,12040,030,OPERATING,20040813084000,,Parks,Parks,,19870503,0,,,,,,,,,,,0724-000001502,"Kennedy Park, 9058 Holt Rd",Park,,,,49.167682,-122.885714
296,1001438102,"Court Light; Kennedy Park, 9058 Holt Rd","In the park, Light ref 7",Kennedy Park,7,Court,,,,,,,,,,,,,09058,12040,030,OPERATING,20040813084100,,Parks,Parks,,19870503,0,,,,,,,,,,,0724-000001503,"Kennedy Park, 9058 Holt Rd",Park,,,,49.167522,-122.885717
297,1001438103,"Court Light; Kennedy Park, 9058 Holt Rd","In the park, Light ref 8",Kennedy Park,8,Court,,,,,,,,,,,,,09058,12040,030,OPERATING,20040813084100,,Parks,Parks,,19870503,0,,,,,,,,,,,0724-000001504,"Kennedy Park, 9058 Holt Rd",Park,,,,49.167358,-122.885727
298,1001438104,"Parking Lot Light; Bear Creek Park, 13750 88 Ave","In the park, Light ref 10",Bear Creek Park,10,Parking Lot,,,,,,,,,,,,,13750,08800,042,OPERATING,20040812102400,,Parks,Parks,,20000428,0,,,,,,,,,,,0724-000001039,"Bear Creek Park, 13750 88 Ave",Park,,,,49.162471,-122.843488
299,1001438105,"Parking Lot Light; Bear Creek Park, 13750 88 Ave","In the park, Light ref 11",Bear Creek Park,11,Parking Lot,,,,,,,,,,,,,13750,08800,042,OPERATING,20040812102500,,Parks,Parks,,20000428,0,,,,,,,,,,,0724-000001040,"Bear Creek Park, 13750 88 Ave",Park,,,,49.162298,-122.843609
300,1001438106,"Parking Lot Light; Bear Creek Park, 13750 88 Ave","In the park, Light ref 12",Bear Creek Park,12,Parking Lot,,,,,,,,,,,,,13750,08800,042,OPERATING,20040812102600,,Parks,Parks,,20000428,0,,,,,,,,,,,0724-000001041,"Bear Creek Park, 13750 88 Ave",Park,,,,49.162081,-122.843296
301,1001438107,"Parking Lot Light; Bear Creek Park, 13750 88 Ave","In the park, Light ref 13",Bear Creek Park,13,Parking Lot,,,,,,,,,,,,,13750,08800,042,OPERATING,20040812102600,,Parks,Parks,,20000428,0,,,,,,,,,,,0724-000001042,"Bear Creek Park, 13750 88 Ave",Park,,,,49.161888,-122.843021
302,1001438108,"Parking Lot Light; Bear Creek Park, 13750 88 Ave","In the park, Light ref 14",Bear Creek Park,14,Parking Lot,,,,,,,,,,,,,13750,08800,042,OPERATING,20040812102700,,Parks,Parks,,20000428,0,,,,,,,,,,,0724-000001043,"Bear Creek Park, 13750 88 Ave",Park,,,,49.161808,-122.842619
303,1001437958,"Court Light; Fleetwood Park, 15802 80 Ave","In the park, Light ref 3",Fleetwood Park,3,Court,,,,,,,,,,,,,15802,08000,054,OPERATING,20040812144900,,Parks,Parks,,19950325,0,,,,,,,,,,,0724-000001389,"Fleetwood Park, 15802 80 Ave",Park,,,,49.146819,-122.780128
304,1001437959,"Court Light; Fleetwood Park, 15802 80 Ave","In the park, Light ref 4",Fleetwood Park,4,Court,,,,,,,,,,,,,15802,08000,054,OPERATING,20040812145000,,Parks,Parks,,19950325,0,,,,,,,,,,,0724-000001390,"Fleetwood Park, 15802 80 Ave",Park,,,,49.146642,-122.780123
305,1001437960,"Court Light; Fleetwood Park, 15802 80 Ave","In the park, Light ref 5",Fleetwood Park,5,Court,,,,,,,,,,,,,15802,08000,054,OPERATING,20040812145100,,Parks,Parks,,19950325,0,,,,,,,,,,,0724-000001391,"Fleetwood Park, 15802 80 Ave",Park,,,,49.146631,-122.780630
306,1001437961,"Court Light; Fleetwood Park, 15802 80 Ave","In the park, Light ref 6",Fleetwood Park,6,Court,,,,,,,,,,,,,15802,08000,054,OPERATING,20040812145100,,Parks,Parks,,19950325,0,,,,,,,,,,,0724-000001392,"Fleetwood Park, 15802 80 Ave",Park,,,,49.146465,-122.780627
307,1001437962,"Court Light; Fleetwood Park, 15802 80 Ave","In the park, Light ref 7",Fleetwood Park,7,Court,,,,,,,,,,,,,15802,08000,054,OPERATING,20040812145200,,Parks,Parks,,19950325,0,,,,,,,,,,,0724-000001393,"Fleetwood Park, 15802 80 Ave",Park,,,,49.146466,-122.780116
308,1001438157,"Field Light; Bear Creek Park, 13750 88 Ave","In the park, Light ref 59",Bear Creek Park,59,Field,,,,,,,,,,,,,13750,08800,042,OPERATING,20040812105300,,Parks,Parks,,19990429,0,,,,,,,,,,,0724-000001092,"Bear Creek Park, 13750 88 Ave",Park,,,,49.160364,-122.841041
309,1001438158,"Field Light; Bear Creek Park, 13750 88 Ave","In the park, Light ref 60",Bear Creek Park,60,Field,,,,,,,,,,,,,13750,08800,042,OPERATING,20040812105500,,Parks,Parks,,19990429,0,,,,,,,,,,,0724-000001094,"Bear Creek Park, 13750 88 Ave",Park,,,,49.159896,-122.840749
310,1001438159,"Field Light; Bear Creek Park, 13750 88 Ave","In the park, Light ref 61",Bear Creek Park,61,Field,,,,,,,,,,,,,13750,08800,042,OPERATING,20040812105800,,Parks,Parks,,19990429,0,,,,,,,,,,,0724-000001095,"Bear Creek Park, 13750 88 Ave",Park,,,,49.159468,-122.840516
311,1001438160,"Field Light; Bear Creek Park, 13750 88 Ave","In the park, Light ref 62",Bear Creek Park,62,Field,,,,,,,,,,,,,13750,08800,042,OPERATING,20040812105800,,Parks,Parks,,19990429,0,,,,,,,,,,,0724-000001096,"Bear Creek Park, 13750 88 Ave",Park,,,,49.159102,-122.842058
312,1001438161,"Field Light; Bear Creek Park, 13750 88 Ave","In the park, Light ref 63",Bear Creek Park,63,Field,,,,,,,,,,,,,13750,08800,042,OPERATING,20040812110000,,Parks,Parks,,19990429,0,,,,,,,,,,,0724-000001097,"Bear Creek Park, 13750 88 Ave",Park,,,,49.159534,-122.842307
313,1001438162,"Field Light; Bear Creek Park, 13750 88 Ave","In the park, Light ref 64",Bear Creek Park,64,Field,,,,,,,,,,,,,13750,08800,042,OPERATING,20040812110200,,Parks,Parks,,19990429,0,,,,,,,,,,,0724-000001098,"Bear Creek Park, 13750 88 Ave",Park,,,,49.159960,-122.842540
314,1001438163,"Building Exterior Light; Bear Creek Park, 13750 88 Ave","In the park, Light ref 65",Bear Creek Park,65,Building Exterior,,,,,,,,,,,,,13750,08800,042,OPERATING,20040812110300,,Parks,Parks,,19990429,0,,,,,,,,,,,0724-000001099,"Bear Creek Park, 13750 88 Ave",Park,,,,49.158596,-122.842348
315,1001438164,"Building Exterior Light; Bear Creek Park, 13750 88 Ave","In the park, Light ref 66",Bear Creek Park,66,Building Exterior,,,,,,,,,,,,,13750,08800,042,OPERATING,20040812110400,,Parks,Parks,,19990429,0,,,,,,,,,,,0724-000001100,"Bear Creek Park, 13750 88 Ave",Park,,,,49.158673,-122.841874
316,1001438165,"Building Exterior Light; Bear Creek Park, 13750 88 Ave","In the park, Light ref 67",Bear Creek Park,67,Building Exterior,,,,,,,,,,,,,13750,08800,042,OPERATING,20040812110400,,Parks,Parks,,19990429,0,,,,,,,,,,,0724-000001101,"Bear Creek Park, 13750 88 Ave",Park,,,,49.158762,-122.841406
317,1001842284,"Field Light; Holly Park, 10706 148 St","In the park, Light ref 9",Holly Park,9,Field,,,,,,,,,,,,,10706,14800,013,OPERATING,20040813081900,,Parks,Parks,,20110101,0,,,,,,,,,,,1001438211,"Holly Park, 10706 148 St",Park,,20151014,20151014,49.197074,-122.808077
318,1001842291,"Field Light; North Surrey Community Park, 15848 97A Ave","In the park, Light ref 5",North Surrey Athletic Prk,5,Field,,,,,,,,,,,,,15848,09750,024,OPERATING,,,Parks,Parks,,20120101,,,,,,,,,,,,1001842290,"North Surrey Community Park, 15848 97A Ave",Park,,20151014,20151014,49.179972,-122.779807
319,1001842294,"Field Light; North Surrey Community Park, 15848 97A Ave","In the park, Light ref 8",North Surrey Athletic Prk,8,Field,,,,,,,,,,,,,15848,09750,024,OPERATING,,,Parks,Parks,,20120101,,,,,,,,,,,,1001842293,"North Surrey Community Park, 15848 97A Ave",Park,,20151014,20151014,49.179053,-122.780678
320,1001842292,"Field Light; North Surrey Community Park, 15848 97A Ave","In the park, Light ref 6",North Surrey Athletic Prk,6,Field,,,,,,,,,,,,,15848,09750,024,OPERATING,,,Parks,Parks,,20120101,,,,,,,,,,,,1001842291,"North Surrey Community Park, 15848 97A Ave",Park,,20151014,20151014,49.179714,-122.779059
321,1001842287,"Field Light; North Surrey Community Park, 15848 97A Ave","In the park, Light ref 3",North Surrey Athletic Prk,3,Field,,,,,,,,,,,,,15848,09750,024,OPERATING,,,Parks,Parks,,20120101,,,,,,,,,,,,1001438286,"North Surrey Community Park, 15848 97A Ave",Park,,20151014,20151014,49.179512,-122.781528
322,1001842290,"Field Light; North Surrey Community Park, 15848 97A Ave","In the park, Light ref 4",North Surrey Athletic Prk,4,Field,,,,,,,,,,,,,15848,09750,024,OPERATING,,,Parks,Parks,,20120101,,,,,,,,,,,,1001842287,"North Surrey Community Park, 15848 97A Ave",Park,,20151014,20151014,49.179971,-122.780681
323,1001842293,"Field Light; North Surrey Community Park, 15848 97A Ave","In the park, Light ref 7",North Surrey Athletic Prk,7,Field,,,,,,,,,,,,,15848,09750,024,OPERATING,,,Parks,Parks,,20120101,,,,,,,,,,,,1001842292,"North Surrey Community Park, 15848 97A Ave",Park,,20151014,20151014,49.179047,-122.779766
324,1001438109,"Parking Lot Light; Bear Creek Park, 13750 88 Ave","In the park, Light ref 15",Bear Creek Park,15,Parking Lot,,,,,,,,,,,,,13750,08800,042,OPERATING,20040812102700,,Parks,Parks,,20000428,0,,,,,,,,,,,0724-000001044,"Bear Creek Park, 13750 88 Ave",Park,,,,49.161933,-122.842691
325,1001438110,"Parking Lot Light; Bear Creek Park, 13750 88 Ave","In the park, Light ref 16",Bear Creek Park,16,Parking Lot,,,,,,,,,,,,,13750,08800,042,OPERATING,20040812102700,,Parks,Parks,,20000428,0,,,,,,,,,,,0724-000001045,"Bear Creek Park, 13750 88 Ave",Park,,,,49.162116,-122.842963
326,1001438111,"Parking Lot Light; Bear Creek Park, 13750 88 Ave","In the park, Light ref 17",Bear Creek Park,17,Parking Lot,,,,,,,,,,,,,13750,08800,042,OPERATING,20040812102800,,Parks,Parks,,20000428,0,,,,,,,,,,,0724-000001046,"Bear Creek Park, 13750 88 Ave",Park,,,,49.162319,-122.843256
327,1001438112,"Parking Lot Light; Bear Creek Park, 13750 88 Ave","In the park, Light ref 18",Bear Creek Park,18,Parking Lot,,,,,,,,,,,,,13750,08800,042,OPERATING,20040812102800,,Parks,Parks,,20000428,0,,,,,,,,,,,0724-000001047,"Bear Creek Park, 13750 88 Ave",Park,,,,49.162552,-122.843186
328,1001438113,"Parking Lot Light; Bear Creek Park, 13750 88 Ave","In the park, Light ref 19",Bear Creek Park,19,Parking Lot,,,,,,,,,,,,,13750,08800,042,OPERATING,20040812102800,,Parks,Parks,,20000428,0,,,,,,,,,,,0724-000001048,"Bear Creek Park, 13750 88 Ave",Park,,,,49.162584,-122.842813
329,1001438114,"Parking Lot Light; Bear Creek Park, 13750 88 Ave","In the park, Light ref 20",Bear Creek Park,20,Parking Lot,,,,,,,,,,,,,13750,08800,042,OPERATING,20040812102900,,Parks,Parks,,20000428,0,,,,,,,,,,,0724-000001050,"Bear Creek Park, 13750 88 Ave",Park,,,,49.162336,-122.842869
330,1001438383,"Court Light; Cloverdale Athletic Park, 6330 168 St","In the park, Light ref 71",Cloverdale Athletic Park,71,Court,,,,,,,,,,,,,06330,16800,076,OPERATING,20040824134100,,Parks,Parks,,20030901,0,,,,,,,,,,,0724-000001895,"Cloverdale Athletic Park, 6330 168 St",Park,,,,49.116107,-122.753869
331,1001438384,"Court Light; Cloverdale Athletic Park, 6330 168 St","In the park, Light ref 72",Cloverdale Athletic Park,72,Court,,,,,,,,,,,,,06330,16800,076,OPERATING,20040824134200,,Parks,Parks,,20030901,0,,,,,,,,,,,0724-000001896,"Cloverdale Athletic Park, 6330 168 St",Park,,,,49.116107,-122.753582
332,1001438385,"Field Light; Cloverdale Athletic Park, 6330 168 St","In the park, Light ref 73",Cloverdale Athletic Park,73,Field,,,,,,,,,,,,,06330,16800,076,OPERATING,20040824134200,,Parks,Parks,,20031209,0,,,,,,,,,,,0724-000001897,"Cloverdale Athletic Park, 6330 168 St",Park,,,,49.117160,-122.755777
333,1001438386,"Field Light; Cloverdale Athletic Park, 6330 168 St","In the park, Light ref 74",Cloverdale Athletic Park,74,Field,,,,,,,,,,,,,06330,16800,076,OPERATING,20040824134300,,Parks,Parks,,20040413,0,,,,,,,,,,,0724-000001898,"Cloverdale Athletic Park, 6330 168 St",Park,,,,49.116472,-122.755786
334,1001438387,"Field Light; Cloverdale Athletic Park, 6330 168 St","In the park, Light ref 75",Cloverdale Athletic Park,75,Field,,,,,,,,,,,,,06330,16800,076,OPERATING,20040824134300,,Parks,Parks,,20040308,0,,,,,,,,,,,0724-000001899,"Cloverdale Athletic Park, 6330 168 St",Park,,,,49.116468,-122.754786
